COMPANYCODE	SSNAME	SHAREHDNAME	SHAREHDTYPE	SHARESTYPE	RANK	SCODE	SNAME	RDATE	SHAREHDNUM	LTAG	ZB	NDATE	BZ	BDBL	SHAREHDCODE	SHAREHDRATIO	BDSUM	ZDF10	ZDF30	ZDF60,NOTICEDATE,ATTACHTYPE,ATTACHSIZE,ENDDATE,NOTICETITLE,INFOCODE,CDSY_SECUCODES,ANN_RELCOLUMNS,ANN_RELCODES,EUTIME,TABLEID,Order,Url
,2020-07-21T00:00:00+08:00,0,137.0,2020-07-21T00:00:00+08:00,金信诺:第三届董事会2020年第十一次会议决议公告,AN202007201392948537,"[{'SECURITYVARIETYCODE': '1000008259', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300252', 'SECURITYFULLNAME': '金信诺', 'SECURITYSHORTNAME': '金信诺', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80134036', 'Eid': 0}]","[{'COLUMNCODE': '001002009', 'COLUMNNAME': '董事会决议公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300252', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:22:15+08:00,2.070000083002336e+17,999.0,"http://data.eastmoney.com/notices/detail/300252/AN202007201392948537,JWU5JTg3JTkxJWU0JWJmJWExJWU4JWFmJWJh.html"
,2020-07-21T00:00:00+08:00,0,157.0,2020-07-21T00:00:00+08:00,603815:交建股份第二届董事会第九次会议决议公告,AN202007201392939502,"[{'SECURITYVARIETYCODE': '1001416889', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '603815', 'SECURITYFULLNAME': '交建股份', 'SECURITYSHORTNAME': '交建股份', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001001', 'TRADEMARKET': '上交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80138809', 'Eid': 0}]","[{'COLUMNCODE': '001002009', 'COLUMNNAME': '董事会决议公告', 'NodeName': None, 'Eid': 0, 'Order': 999}, {'COLUMNCODE': '001002001002001001', 'COLUMNNAME': '增发预案', 'NodeName': None, 'Eid': 0, 'Order': 107}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '603815', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '603815', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:22:07+08:00,2.070000082999328e+17,107.0,"http://data.eastmoney.com/notices/detail/603815/AN202007201392939502,JWU0JWJhJWE0JWU1JWJiJWJhJWU4JTgyJWExJWU0JWJiJWJk.html"
,2020-07-21T00:00:00+08:00,0,235.0,2020-07-21T00:00:00+08:00,京蓝科技:第九届董事会第三十三次会议决议公告,AN202007201392959714,"[{'SECURITYVARIETYCODE': '1000002485', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000711', 'SECURITYFULLNAME': '京蓝科技', 'SECURITYSHORTNAME': '京蓝科技', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10001028', 'Eid': 0}]","[{'COLUMNCODE': '001002005002', 'COLUMNNAME': '高管人员任职变动', 'NodeName': None, 'Eid': 0, 'Order': 275}, {'COLUMNCODE': '001002009', 'COLUMNNAME': '董事会决议公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000711', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000711', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:22:07+08:00,2.0700000830145322e+17,275.0,"http://data.eastmoney.com/notices/detail/000711/AN202007201392959714,JWU0JWJhJWFjJWU4JTkzJTlkJWU3JWE3JTkxJWU2JThhJTgw.html"
,2020-07-21T00:00:00+08:00,0,63.0,2020-07-21T00:00:00+08:00,经纬辉开:第四届董事会第三十三次会议决议公告,AN202007201392957813,"[{'SECURITYVARIETYCODE': '1000008122', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300120', 'SECURITYFULLNAME': '经纬辉开', 'SECURITYSHORTNAME': '经纬辉开', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80150826', 'Eid': 0}]","[{'COLUMNCODE': '001002009', 'COLUMNNAME': '董事会决议公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300120', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:55+08:00,2.0700000830142397e+17,999.0,"http://data.eastmoney.com/notices/detail/300120/AN202007201392957813,JWU3JWJiJThmJWU3JWJhJWFjJWU4JWJlJTg5JWU1JWJjJTgw.html"
,2020-07-21T00:00:00+08:00,0,792.0,2020-06-30T00:00:00+08:00,康泰生物:2020年半年度报告,AN202007201392968658,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001001001002001', 'COLUMNNAME': '半年度报告全文', 'NodeName': None, 'Eid': 0, 'Order': 13}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:55+08:00,2.0700000830157558e+17,13.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968658,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,236.0,2020-07-21T00:00:00+08:00,康泰生物:关于2020年半年度利润分配预案的公告,AN202007201392968674,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001002002001001', 'COLUMNNAME': '分配预案', 'NodeName': None, 'Eid': 0, 'Order': 12}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.070000083015756e+17,12.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968674,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,273.0,2020-07-21T00:00:00+08:00,东旭光电:2019年年度股东大会决议公告,AN202007201392967495,"[{'SECURITYVARIETYCODE': '1000002112', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '000413', 'SECURITYFULLNAME': '东旭光电', 'SECURITYSHORTNAME': '东旭光电', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10000686', 'Eid': 0}, {'SECURITYVARIETYCODE': '1000002111', 'SECURITYTYPECODE': '058001002', 'SECURITYCODE': '200413', 'SECURITYFULLNAME': '东旭B', 'SECURITYSHORTNAME': '东旭B', 'SECURITYTYPE': 'B股', 'TRADEMARKETCODE': '069001002001', 'TRADEMARKET': '深交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '10000686', 'Eid': 0}]","[{'COLUMNCODE': '001002003003', 'COLUMNNAME': '股东大会决议公告', 'NodeName': None, 'Eid': 0, 'Order': 999}, {'COLUMNCODE': '001002002001004', 'COLUMNNAME': '分配方案决议公告', 'NodeName': None, 'Eid': 0, 'Order': 18}, {'COLUMNCODE': '001002005002', 'COLUMNNAME': '高管人员任职变动', 'NodeName': None, 'Eid': 0, 'Order': 275}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000413', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001002', 'CODEMARKET': '069001002001', 'SECURITYCODE': '200413', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001002', 'CODEMARKET': '069001002001', 'SECURITYCODE': '200413', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000413', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001002', 'CODEMARKET': '069001002001', 'SECURITYCODE': '200413', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002001', 'SECURITYCODE': '000413', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.0700000830156262e+17,18.0,"http://data.eastmoney.com/notices/detail/000413/AN202007201392967495,JWU0JWI4JTljJWU2JTk3JWFkJWU1JTg1JTg5JWU3JTk0JWI1.html"
,2020-07-21T00:00:00+08:00,0,245.0,2020-07-21T00:00:00+08:00,康泰生物:关于向银行申请综合授信额度的公告,AN202007201392968666,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001002006006', 'COLUMNNAME': '借贷', 'NodeName': None, 'Eid': 0, 'Order': 293}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.0700000830157558e+17,293.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968666,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,356.0,2020-07-21T00:00:00+08:00,康泰生物:关于召开2020年第二次临时股东大会的通知,AN202007201392968655,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001002003001002', 'COLUMNNAME': '召开股东大会通知', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.0700000830157558e+17,999.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968655,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,111.0,2020-07-21T00:00:00+08:00,康泰生物:独立董事关于第六届董事会第二十二次会议相关事项的独立意见,AN202007201392968662,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001003001001003', 'COLUMNNAME': '专项说明/独立意见', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.0700000830157558e+17,999.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968662,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,111.0,2020-07-21T00:00:00+08:00,康泰生物:关于调整2019年股票期权激励计划首次授予股票期权行权价格的公告,AN202007201392968656,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001002007001006', 'COLUMNNAME': '股权激励行权价（数量）调整', 'NodeName': None, 'Eid': 0, 'Order': 363}, {'COLUMNCODE': '001002007001007001', 'COLUMNNAME': '股权激励进展公告', 'NodeName': None, 'Eid': 0, 'Order': 367}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.0700000830157558e+17,363.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968656,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,156.0,2020-07-21T00:00:00+08:00,康泰生物:关于2017年限制性股票激励计划首次授予限制性股票第三个解除限售期可解除限售的公告,AN202007201392968665,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001002002003', 'COLUMNNAME': '限售股份上市流通', 'NodeName': None, 'Eid': 0, 'Order': 999}, {'COLUMNCODE': '001002007001007001', 'COLUMNNAME': '股权激励进展公告', 'NodeName': None, 'Eid': 0, 'Order': 367}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.0700000830157558e+17,367.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968665,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,116.0,2020-07-21T00:00:00+08:00,康泰生物:关于调整2017年限制性股票激励计划限制性股票回购价格的公告,AN202007201392968661,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001002007001006', 'COLUMNNAME': '股权激励行权价（数量）调整', 'NodeName': None, 'Eid': 0, 'Order': 363}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.0700000830157558e+17,363.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968661,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,489.0,2020-07-21T00:00:00+08:00,康泰生物:中信建投证券股份有限公司关于公司2020年半年度持续督导跟踪报告,AN202007201392968660,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001003002001', 'COLUMNNAME': '保荐/核查意见', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.0700000830157558e+17,999.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968660,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,328.0,2020-07-21T00:00:00+08:00,康泰生物:国浩律师(深圳)事务所关于公司2019年股票期权激励计划相关事项调整及首次授予股票期权第一个行权期行权条件成就的法律意见书,AN202007201392968669,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001003002002', 'COLUMNNAME': '法律意见书', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.0700000830157558e+17,999.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968669,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,380.0,2020-07-21T00:00:00+08:00,康泰生物:2020年半年度募集资金存放与使用情况的专项报告,AN202007201392968668,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001002006012002003', 'COLUMNNAME': '募集资金使用情况报告', 'NodeName': None, 'Eid': 0, 'Order': 321}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.0700000830157558e+17,321.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968668,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,290.0,2020-07-21T00:00:00+08:00,康泰生物:国浩律师(深圳)事务所关于公司2017年限制性股票激励计划相关事项调整及首次授予限制性股票第三个解除限售期解除限售条件成就的法律意见书,AN202007201392968673,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001003002002', 'COLUMNNAME': '法律意见书', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.070000083015756e+17,999.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968673,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,215.0,2020-06-30T00:00:00+08:00,康泰生物:2020年半年度报告摘要,AN202007201392968670,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001001001002002', 'COLUMNNAME': '半年度报告摘要', 'NodeName': None, 'Eid': 0, 'Order': 15}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.0700000830157558e+17,15.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968670,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,108.0,2020-07-21T00:00:00+08:00,康泰生物:关于注销2019年股票期权激励计划首次授予的部分股票期权的公告,AN202007201392968675,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001002007001007001', 'COLUMNNAME': '股权激励进展公告', 'NodeName': None, 'Eid': 0, 'Order': 367}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.070000083015756e+17,367.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968675,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,174.0,2020-07-21T00:00:00+08:00,康泰生物:关于2019年股票期权激励计划首次授予股票期权第一个行权期行权条件成就的公告,AN202007201392968663,"[{'SECURITYVARIETYCODE': '1000498852', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '300601', 'SECURITYFULLNAME': '康泰生物', 'SECURITYSHORTNAME': '康泰生物', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002002', 'TRADEMARKET': '深交所创业板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80313152', 'Eid': 0}]","[{'COLUMNCODE': '001002007001007001', 'COLUMNNAME': '股权激励进展公告', 'NodeName': None, 'Eid': 0, 'Order': 367}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002002', 'SECURITYCODE': '300601', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:46+08:00,2.0700000830157558e+17,367.0,"http://data.eastmoney.com/notices/detail/300601/AN202007201392968663,JWU1JWJhJWI3JWU2JWIzJWIwJWU3JTk0JTlmJWU3JTg5JWE5.html"
,2020-07-21T00:00:00+08:00,0,144.0,2020-07-21T00:00:00+08:00,东方中科:2020年第二次临时股东大会决议公告,AN202007201392938744,"[{'SECURITYVARIETYCODE': '1000310514', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '002819', 'SECURITYFULLNAME': '东方中科', 'SECURITYSHORTNAME': '东方中科', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001002003', 'TRADEMARKET': '深交所中小板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80189711', 'Eid': 0}]","[{'COLUMNCODE': '001002005002', 'COLUMNNAME': '高管人员任职变动', 'NodeName': None, 'Eid': 0, 'Order': 275}, {'COLUMNCODE': '001002003003', 'COLUMNNAME': '股东大会决议公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002819', 'COMPANYCODE': None, 'Eid': 0}, {'CODETYPE': '058001001', 'CODEMARKET': '069001002003', 'SECURITYCODE': '002819', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:12+08:00,2.0700000829983386e+17,275.0,"http://data.eastmoney.com/notices/detail/002819/AN202007201392938744,JWU0JWI4JTljJWU2JTk2JWI5JWU0JWI4JWFkJWU3JWE3JTkx.html"
,2020-07-21T00:00:00+08:00,0,137.0,2020-07-21T00:00:00+08:00,603528:多伦科技第三届董事会第二十九次会议决议公告,AN202007201392920714,"[{'SECURITYVARIETYCODE': '1000308868', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '603528', 'SECURITYFULLNAME': '多伦科技', 'SECURITYSHORTNAME': '多伦科技', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001001', 'TRADEMARKET': '上交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80357627', 'Eid': 0}]","[{'COLUMNCODE': '001002009', 'COLUMNNAME': '董事会决议公告', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '603528', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:07+08:00,2.0700000829801802e+17,999.0,"http://data.eastmoney.com/notices/detail/603528/AN202007201392920714,JWU1JWE0JTlhJWU0JWJjJWE2JWU3JWE3JTkxJWU2JThhJTgw.html"
,2020-07-21T00:00:00+08:00,0,453.0,2020-07-21T00:00:00+08:00,603322:超讯通信董事会审计委员会关于第三届董事会第三十三次会议相关议案的书面审核意见,AN202007201392950866,"[{'SECURITYVARIETYCODE': '1000327153', 'SECURITYTYPECODE': '058001001', 'SECURITYCODE': '603322', 'SECURITYFULLNAME': '超讯通信', 'SECURITYSHORTNAME': '超讯通信', 'SECURITYTYPE': 'A股', 'TRADEMARKETCODE': '069001001001', 'TRADEMARKET': '上交所主板', 'LISTINGSTATE': '0', 'COMPANYCODE': '80329978', 'Eid': 0}]","[{'COLUMNCODE': '001003001001003', 'COLUMNNAME': '专项说明/独立意见', 'NodeName': None, 'Eid': 0, 'Order': 999}]","[{'CODETYPE': '058001001', 'CODEMARKET': '069001001001', 'SECURITYCODE': '603322', 'COMPANYCODE': None, 'Eid': 0}]",2020-07-20T21:21:07+08:00,2.070000083011388e+17,999.0,"http://data.eastmoney.com/notices/detail/603322/AN202007201392950866,JWU4JWI2JTg1JWU4JWFlJWFmJWU5JTgwJTlhJWU0JWJmJWEx.html"
