交易日期,指数涨跌幅,持有股票代码,涨跌幅,策略净值,沪深300指数
2010-06-22,0.0010993780979571266,sh600073 sz000520 sz000617 ,0.020380688416246073,4.618883215661081,1.363866637270033
2010-06-23,-0.009061615392352618,sh600073 sz000520 sz000617 ,-0.014766970215124853,4.550676304788274,1.3515078023566307
2010-06-24,-0.00036142896760726906,sh600073 sz000520 sz000617 ,0.0027934141998806616,4.56338822859713,1.3510193282869118
2010-06-25,-0.007692117999723025,sh600073 sz000520 sz000617 ,-0.0026725012730617337,4.55119256774673,1.3406271281938225
2010-06-28,-0.007130100022402552,sh600073 sz000520 sz000617 ,-0.009642494034161841,4.507307720563911,1.331068322677054
2010-06-29,-0.04592132515845071,sh600073 sz000520 sz000617 ,-0.05933064360164342,4.239886252592197,1.2699439014232876
2010-06-30,-0.01116851381104833,sh600073 sz000520 sz000617 ,-0.016614495248492456,4.169442682594355,1.255760515420985
2010-07-01,-0.014435423144900539,sh600073 sz000520 sz000617 ,-0.010399487732178914,4.126082614566692,1.2376330810122247
2010-07-02,0.0031804331707225852,sh600073 sz000520 sz000617 ,0.017118407101295974,4.196714576496424,1.2415692903162596
2010-07-05,-0.008466105390266043,sh600073 sz000520 sz000617 ,0.002462780954319843,4.207050165226136,1.2310580338551242
2010-07-06,0.01999919606821643,sh600073 sz000520 sz000617 ,0.02189035073648027,4.299143968908903,1.255678204845546
2010-07-07,0.0068574608002958115,sh600073 sz000520 sz000617 ,0.0065756333686868285,4.327413563447649,1.26428896891306
2010-07-08,-0.0017655650486324559,sh600073 sz000520 sz000617 ,-0.006378020291408437,4.299813231930664,1.2620567844981756
2010-07-09,0.027633999645175544,sh600073 sz000520 sz000617 ,0.03443427338937832,4.447874176282231,1.2969324612331896
2010-07-12,0.01099919005826755,sh600073 sz000520 sz000617 ,0.00149022953161837,4.4545025297326495,1.31119766786703
2010-07-13,-0.015554401357138037,sh600073 sz000520 sz000617 ,-0.0019957678935476064,4.4456123766020825,1.290802773082483
2010-07-14,0.007217813149887009,sh600073 sz000520 sz000617 ,0.009761241378223096,4.489007072084111,1.3001195463119484
2010-07-15,-0.01699195322295044,sh600073 sz000520 sz000617 ,-0.007470080987227012,4.455473825703408,1.2780279757967723
2010-07-16,0.0029169808615541193,sh600073 sz000520 sz000617 ,-0.00684842696446375,4.424960838615998,1.2817559589427023
2010-07-19,0.025359615431660876,sh600073 sz000520 sz000617 ,0.022436448957128707,4.5242412466088995,1.314260797138729
2010-07-20,0.022006194286463998,sh600073 sz000520 sz000617 ,0.018944994075311028,4.609952970221183,1.343182675583647
2010-07-21,0.002127300243698338,sh600073 sz000520 sz000617 ,4.2169199741648455e-05,4.610147368248784,1.3460400284167473
2010-07-22,0.01235779400764736,sh600073 sz000520 sz000617 ,0.012481595698606629,4.66768936381026,1.3626741138139693
2010-07-23,0.004239046254142842,sh600073 sz000520 sz000617 ,-0.004024077542364446,4.6489062198666184,1.3684505524117498
2010-07-26,0.00643698918325164,sh600073 sz000520 sz000617 ,0.0016619859542053028,4.656632636706455,1.377259253815439
2010-07-27,-0.00545382427593899,sh600073 sz000520 sz000617 ,0.02654656807183109,4.780250251982293,1.3697479238627186
2010-07-28,0.024322858765743582,sh600073 sz000520 sz000617 ,0.018832176783247334,4.870272769795786,1.403064109159502
2010-07-29,0.0049767365849502365,sh600073 sz000520 sz000617 ,0.0027744235455517963,4.883784969241567,1.4100467896425868
2010-07-30,-0.0031723683588744667,sh600073 sz000520 sz000617 ,0.005594324366825498,4.911106446497332,1.4055736018225922
2010-08-02,0.016881003720659926,sh600501 sz000617 sz000755 ,0.02726844499275538,5.0450246824872105,1.4293010950246208
2010-08-03,-0.017586274862671503,sh600501 sz000617 sz000755 ,-0.03189316027038924,4.884122901720576,1.4041650131060004
2010-08-04,0.003650769669337306,sh600501 sz000617 sz000755 ,0.026506600038538997,5.013584394015552,1.4092912961465924
2010-08-05,-0.008901646969824428,sh600501 sz000617 sz000755 ,-0.002342130280977517,5.0018419261900915,1.3967462825506491
2010-08-06,0.016426800765672045,sh600501 sz000617 sz000755 ,0.04336977987541113,5.218770709500558,1.4196903554543017
2010-08-09,0.007102630088633433,sh600501 sz000617 sz000755 ,0.01769495191447934,5.311116606257864,1.4297738908894941
2010-08-10,-0.02933343385053999,sh600501 sz000617 sz000755 ,-0.027060429631046823,5.167395509071938,1.387833713039858
2010-08-11,0.006203757769259521,sh600501 sz000617 sz000755 ,0.02618878345309117,5.302723311075499,1.3964434972195692
2010-08-12,-0.011867542438086076,sh600501 sz000617 sz000755 ,0.008908598660005485,5.349963144858926,1.3798711447539267
2010-08-13,0.013904699142802235,sh600501 sz000617 sz000755 ,0.040025128981948654,5.564096109780577,1.3990578378775642
2010-08-16,0.02330061455826149,sh600501 sz000617 sz000755 ,0.013627354700795236,5.639920021057872,1.431656745302664
2010-08-17,0.006915614648865143,sh600501 sz000617 sz000755 ,0.00043387453091070505,5.642367038711383,1.4415575316626257
2010-08-18,-0.001675225190166496,sh600501 sz000617 sz000755 ,-0.0022790889153004867,5.629507582537399,1.4391425981725101
2010-08-19,0.006139182027955714,sh600501 sz000617 sz000755 ,0.0005937598647329789,5.63285015819812,1.4479777565468763
2010-08-20,-0.019307740589667333,sh600501 sz000617 sz000755 ,-0.011261307298052192,5.569416901602769,1.4200205776438608
2010-08-23,-0.0007387004874871428,sh600501 sz000617 sz000755 ,0.011662474484592344,5.634370084111769,1.4189716077509136
2010-08-24,0.0053984680573664345,sh600501 sz000617 sz000755 ,0.006377596597445079,5.670303823588946,1.4266318806496667
2010-08-25,-0.02362915104503116,sh600501 sz000617 sz000755 ,-0.02572503079601307,5.52443508310437,1.392921780456139
2010-08-26,0.0024857343749944416,sh600501 sz000617 sz000755 ,0.0006408233599868307,5.527975270156354,1.3963842140074971
2010-08-27,0.002975344638239452,sh600501 sz000617 sz000755 ,0.0016048353483575362,5.536846760274747,1.4005389382915665
2010-08-30,0.019744137803167305,sh600501 sz000617 sz000755 ,0.01669581846588275,5.629288948657705,1.428191372087897
2010-08-31,-0.0040548745973427724,sh600501 sz000617 sz000755 ,0.009706342508372101,5.683928755271971,1.4224002351730736
2010-09-01,-0.006596192464151551,sh600073 sz000520 sz000755 ,-0.024611704264315803,5.5440375816877765,1.4130178094608175
2010-09-02,0.012950583209664135,sh600073 sz000520 sz000755 ,0.04444428295161895,5.790438356662717,1.4313172141789772
2010-09-03,-0.0004039173133336682,sh600073 sz000520 sz000755 ,0.00863123555220513,5.840416994069597,1.4307390803752977
2010-09-06,0.018793168984422293,sh600073 sz000520 sz000755 ,-0.007280204306903348,5.797897565115259,1.4576272016854077
2010-09-07,0.0026957167682322147,sh600073 sz000520 sz000755 ,0.014091341046339245,5.879597717057038,1.4615565517748226
2010-09-08,-0.0007173721384730047,sh600073 sz000520 sz000755 ,-0.010600799187759025,5.81726928235371,1.4605080718257766
2010-09-09,-0.01828599415626453,sh600073 sz000520 sz000755 ,-0.028876985414072798,5.649284082137448,1.4338012297591933
2010-09-10,0.002081012554417283,sh600073 sz000520 sz000755 ,0.019201646643153714,5.757759638869444,1.4367849881188612
2010-09-13,0.010151574568208588,sh600073 sz000520 sz000755 ,0.010035988677708163,5.815544449414102,1.4513706180642325
2010-09-14,0.0009080720516352336,sh600073 sz000520 sz000755 ,-0.007345501802633381,5.772826357177636,1.4526885671590613
2010-09-15,-0.01747717545640659,sh600073 sz000520 sz000755 ,-0.004713276428651936,5.7456174307816505,1.4272996741873065
2010-09-16,-0.019016953923362445,sh600073 sz000520 sz000755 ,-0.026134980401857355,5.595455831831602,1.4001567820484564
2010-09-17,0.0012527162597670838,sh600073 sz000520 sz000755 ,0.010003619809322295,5.651430644633101,1.4019107812155516
2010-09-20,-0.004033033127487817,sh600073 sz000520 sz000755 ,-0.004032219443990126,5.6286428361014496,1.396256828593127
2010-09-21,0.0026843706466701533,sh600073 sz000520 sz000755 ,0.012933835163315255,5.701442774736761,1.400004899439015
2010-09-27,0.016640536416702822,sh600073 sz000520 sz000755 ,0.04909238126171678,5.981340177175999,1.4233017319516923
2010-09-28,-0.008302840246056098,sh600073 sz000520 sz000755 ,-0.006408354619991896,5.943009628217849,1.4114842850493625
2010-09-29,-0.0021173865202314124,sh600073 sz000520 sz000755 ,-0.013522380540845425,5.862645990467179,1.4084956272506806
2010-09-30,0.021135309811779024,sh600073 sz000520 sz000755 ,0.011840392601783378,5.932062020679582,1.4382646187011596
2010-10-08,0.037014957912773205,sz000520 sz000755 sz000875 ,0.023697349714892457,6.072636168914057,1.4915019230298139
2010-10-11,0.02912723414459495,sz000520 sz000755 sz000875 ,0.014929631653256559,6.163298390080187,1.534945248769017
2010-10-12,0.01271346037217902,sz000520 sz000755 sz000875 ,0.012505568819802804,6.2403739422543145,1.5544597143627064
2010-10-13,0.014136091000494844,sz000520 sz000755 sz000875 ,0.011679372517451547,6.3132575941741,1.5764336983415408
2010-10-14,0.0020387993460924125,sz000520 sz000755 sz000875 ,-0.021957570858489484,6.174633793202125,1.5796477303348775
2010-10-15,0.03211399008727911,sz000520 sz000755 sz000875 ,0.0010482512077416573,6.181106360533212,1.6303765218882447
2010-10-18,-0.006466967977690197,sz000520 sz000755 sz000875 ,0.02314262086613983,6.324153361568317,1.6198329291296154
2010-10-19,0.021024390834079476,sz000520 sz000755 sz000875 ,0.00775701833651965,6.373209935156965,1.6538889297175483
2010-10-20,0.006283197113462036,sz000520 sz000755 sz000875 ,-0.0212999501861334,6.2374608810123515,1.6642806398667365
2010-10-21,-0.006532465085608008,sz000520 sz000755 sz000875 ,0.013765523115802036,6.323322792953838,1.6534087846941536
2010-10-22,0.0011764043512143552,sz000520 sz000755 sz000875 ,0.03165872852884255,6.523511152656206,1.6553538619828039
2010-10-25,0.030313793042211934,sz000520 sz000755 sz000875 ,0.013706235992870575,6.612923936016635,1.7055339163665768
2010-10-26,-0.0043090075493812385,sz000520 sz000755 sz000875 ,0.016535942199677134,6.7222748639934675,1.6981847578452274
2010-10-27,-0.017948229700410878,sz000520 sz000755 sz000875 ,-0.01022745921810031,6.653523071969113,1.6677053477376846
2010-10-28,-0.0018155805010179327,sz000520 sz000755 sz000875 ,0.002967734756420759,6.673268963642443,1.6646774944268887
2010-10-29,-0.0052123648714274,sz000520 sz000755 sz000875 ,-0.00901780784714512,6.613090706415998,1.6560005879326822
2010-11-01,0.0275208729045735,sh600200 sz000520 sz000875 ,0.0061562244326685,6.653802376998289,1.7015751696430765
2010-11-02,-0.002841923409156344,sh600200 sz000520 sz000875 ,0.016299159199237412,6.762253761221249,1.6967394233360287
2010-11-03,-0.012355874598989902,sh600200 sz000520 sz000875 ,-0.014995604396980666,6.660849678985981,1.6757747237941263
2010-11-04,0.01758889467128988,sh600200 sz000520 sz000875 ,0.011440636139384841,6.737054036542398,1.705249748903751
2010-11-05,0.011578796149978476,sh600200 sz000520 sz000875 ,0.014114392005255993,6.83214345817475,1.7249944881311094
2010-11-08,0.00788741195182907,sh600200 sz000520 sz000875 ,0.0172013284405077,6.94966540175148,1.738600230273634
2010-11-09,-0.006938006013690101,sh600200 sz000520 sz000875 ,0.0037492084903727463,6.975721146280976,1.7265378114205927
2010-11-10,-0.007048908185416813,sh600200 sz000520 sz000875 ,-0.0003629373556177651,6.973189396494618,1.7143676049092385
2010-11-11,0.003106504225360185,sh600200 sz000520 sz000875 ,0.0038541122413908724,7.000064851109185,1.7196932951177095
2010-11-12,-0.06215135128975091,sh600200 sz000520 sz000875 ,-0.04654309188553485,6.674260189539307,1.6128120330222195
2010-11-15,0.007005222019363044,sh600200 sz000520 sz000875 ,0.044081275591539626,6.968470092324031,1.6241101393890405
2010-11-16,-0.043847608819598816,sh600200 sz000520 sz000875 ,-0.013863809624739654,6.871860549588359,1.5528967933171658
2010-11-17,-0.020706474756589266,sh600200 sz000520 sz000875 ,-0.027329100575020804,6.6840587814911405,1.5207417750667556
2010-11-18,0.014191777467774669,sh600200 sz000520 sz000875 ,0.016558341806266252,6.794735711448246,1.5423238039244516
2010-11-19,0.009812704100433223,sh600200 sz000520 sz000875 ,0.008202030897414225,6.850466343693308,1.5574581710394169
2010-11-22,-0.0021737420765370885,sh600200 sz000520 sz000875 ,-0.008203313717533578,6.794269819164587,1.554072658680582
2010-11-23,-0.02041652742485678,sh600200 sz000520 sz000875 ,-0.04723903567143184,6.473315064815738,1.5223438916244099
2010-11-24,0.022483409393726728,sh600200 sz000520 sz000875 ,0.03277230766635997,6.685460537741163,1.5565713725778407
2010-11-25,0.014617379699342736,sh600200 sz000520 sz000875 ,0.01297085333490089,6.772176665852471,1.5793243673599382
2010-11-26,-0.008881705485996538,sh600200 sz000520 sz000875 ,0.025335089317100268,6.943750366553026,1.5652972734621895
2010-11-29,-0.001502417953894497,sh600200 sz000520 sz000875 ,0.03335613326207998,7.1753670291183855,1.5629455427353578
2010-11-30,-0.0166329681352958,sh600200 sz000520 sz000875 ,0.017459137965615934,7.300642752033695,1.536949119325838
2010-12-01,-0.00030921360922409047,sz000036 sz000520 sz000875 ,0.01490249761829654,7.409440563257911,1.5364738737414574
2010-12-02,0.00607138985083,sz000036 sz000520 sz000875 ,0.0021791745094232873,7.425587027262449,1.5458024056245567
2010-12-03,0.0009825486678540774,sz000036 sz000520 sz000875 ,-0.0033929227640547843,7.400392584001181,1.5473212317189688
2010-12-06,0.0023463029105557087,sz000036 sz000520 sz000875 ,-0.001275682024055258,7.390952036210819,1.5509517160285158
2010-12-07,0.010983803864706765,sz000036 sz000520 sz000875 ,0.006160603733489811,7.436484762919143,1.5679870654810033
2010-12-08,-0.008892805139453897,sz000036 sz000520 sz000875 ,-0.00010779766909296828,7.435683127195455,1.5540432620464966
2010-12-09,-0.015293768995043977,sz000036 sz000520 sz000875 ,-0.026278584291523077,7.240283901372393,1.5302760833884528
2010-12-10,0.01236164783551108,sz000036 sz000520 sz000875 ,0.018426823256147307,7.373699333147311,1.549192817422406
2010-12-13,0.03133479655152782,sz000036 sz000520 sz000875 ,0.017584865501198754,7.503364844166986,1.5977364591754253
2010-12-14,0.002578916057968783,sz000036 sz000520 sz000875 ,-0.0016843513168480762,7.490726541710921,1.601856887386395
2010-12-15,-0.006676923171033855,sz000036 sz000520 sz000875 ,0.00187811720189357,7.504795004083589,1.5911614120183246
2010-12-16,-0.005225332857090037,sz000036 sz000520 sz000875 ,-0.0059696808476499275,7.459993773082172,1.5828470640111716
2010-12-17,-0.0015507619162589137,sz000036 sz000520 sz000875 ,-0.00051388444327094,7.456160198335287,1.5803924450650408
2010-12-20,-0.014570661508032434,sz000036 sz000520 sz000875 ,-0.021068519640380923,7.299069940754834,1.5573650816981464
2010-12-21,0.022289266546280606,sz000036 sz000520 sz000875 ,0.041406079548764296,7.601295811353723,1.5920776071139864
2010-12-22,-0.010481580299799176,sz000036 sz000520 sz000875 ,-0.009705269311775178,7.527523188386067,1.575390117831509
2010-12-23,-0.008347198681366463,sz000036 sz000520 sz000875 ,-0.010316014123638362,7.449869152858661,1.5622400235173082
2010-12-24,-0.00804425752914284,sz000036 sz000520 sz000875 ,0.01242034393795266,7.54239909002991,1.5496729624458008
2010-12-27,-0.01999709133216987,sz000036 sz000520 sz000875 ,-0.02544343993983622,7.350494511780459,1.5186840106807777
2010-12-28,-0.017672620987124632,sz000036 sz000520 sz000875 ,-0.021404276478959816,7.193162494993233,1.49184488376081
2010-12-29,0.0055502096928337075,sz000036 sz000520 sz000875 ,0.011007807612649634,7.272343443864646,1.5001249356948636
2010-12-30,0.0007413866870467078,sz000036 sz000520 sz000875 ,-0.01014713254405597,7.198550011033855,1.5012371083510945
2010-12-31,0.02093926438432181,sz000036 sz000520 sz000875 ,0.012615929962916717,7.2893664138076115,1.5326719090664127
2011-01-04,0.019633917896849873,sh600073 sz000520 sz000875 ,0.014762325867756054,7.396974416177716,1.5627642634918308
2011-01-05,-0.004395425246419671,sh600073 sz000520 sz000875 ,0.011104199668280579,7.479111897036116,1.5558952499938763
2011-01-06,-0.005044620645787035,sh600073 sz000520 sz000875 ,-0.007285981503391881,7.424619226092513,1.5480463486930751
2011-01-07,0.0022091124305301246,sh600073 sz000520 sz000875 ,-0.011490803211647749,7.339304387644067,1.5514661571250097
2011-01-10,-0.01845185086938117,sh600073 sz000520 sz000875 ,-0.018023290269389425,7.207025974290155,1.5228387349648471
2011-01-11,0.00538255383358166,sh600073 sz000520 sz000875 ,0.01538789077648084,7.317926902805793,1.5310354964356587
2011-01-12,0.005574542708293384,sh600073 sz000520 sz000875 ,-0.0025537122409209356,7.299239023295933,1.5395703191984524
2011-01-13,-0.0003373282331001759,sh600073 sz000520 sz000875 ,-0.006350031898636588,7.252888622662231,1.5390509786629438
2011-01-14,-0.015732440279121906,sh600073 sz000520 sz000875 ,-0.017909470546053963,7.122993227500851,1.5148379510546048
2011-01-17,-0.03800624866585167,sh600073 sz000520 sz000875 ,-0.013409507148929856,7.0274773988948995,1.4572646431983542
2011-01-18,0.0011094861062082018,sh600073 sz000520 sz000875 ,-0.006212868832869534,6.98381660358961,1.4588814580730514
2011-01-19,0.0225681325877789,sh600073 sz000520 sz000875 ,0.012076395860944666,7.068155937514796,1.491805688248696
2011-01-20,-0.03288831962165617,sh600073 sz000520 sz000875 ,-0.007559224327974956,7.014726161198014,1.4427427059601683
2011-01-21,0.013159190548475141,sh600073 sz000520 sz000875 ,0.0027336251381500087,7.033901792969503,1.4617280321403208
2011-01-24,-0.009797349386283072,sh600073 sz000520 sz000875 ,-0.008768925021020557,6.972222035541731,1.447406971901718
2011-01-25,-0.005273793848143193,sh600073 sz000520 sz000875 ,0.0010333574657384048,6.979426833234943,1.4397736459175432
2011-01-26,0.013536828135368273,sh600073 sz000520 sz000875 ,0.006868626976708869,7.027365912663667,1.4592636143161615
2011-01-27,0.016129303022061947,sh600073 sz000520 sz000875 ,0.001138283844919652,7.035365049754391,1.4828005193405362
2011-01-28,0.003393392301922704,sh600073 sz000520 sz000875 ,0.008081738122327486,7.092223027681482,1.4878322432081534
2011-01-31,0.013096280880154465,sh600073 sz000520 sz000875 ,-0.003670079031843909,7.066194008658427,1.5073173121677577
2011-02-01,0.0002502836005733311,sh600073 sz000875 sz000912 ,-0.0037602636048041926,7.039623256503184,1.5076945689718535
2011-02-09,-0.011805880517860023,sh600073 sz000875 sz000912 ,-0.005479302570829625,7.0010510306961535,1.4898949070331453
2011-02-10,0.020786267449316886,sh600073 sz000875 sz000912 ,0.026006450648097035,7.183123518810762,1.5208642610421115
2011-02-11,0.00541209216019789,sh600073 sz000875 sz000912 ,0.013458359965009103,7.279796580800039,1.5290953185860225
2011-02-14,0.031458269250487,sh600073 sz000875 sz000912 ,0.014552262600155519,7.385734092319556,1.5771980108277608
2011-02-15,-0.00045664369987008513,sh600073 sz000875 sz000912 ,-0.00504176098965381,7.348496986292943,1.5764777932926686
2011-02-16,0.009590790851765396,sh600073 sz000875 sz000912 ,0.012893859506454053,7.443247474017806,1.5915974620905913
2011-02-17,-0.0008065186407391067,sh600073 sz000875 sz000912 ,0.013211145655763756,7.541581300548951,1.5903138090688622
2011-02-18,-0.01048396289484299,sh600073 sz000875 sz000912 ,0.009974286451386982,7.616803192737049,1.573641018103428
2011-02-21,0.014331170529409576,sh600073 sz000875 sz000912 ,0.013295405542235184,7.7180716801198805,1.5961931358859418
2011-02-22,-0.028954145449076263,sh600073 sz000875 sz000912 ,-0.036361655078115396,7.437429819819191,1.5499767276646832
2011-02-23,0.003527649055816484,sh600073 sz000875 sz000912 ,0.007790409694411471,7.495370445189016,1.555444501604567
2011-02-24,0.005102780070179058,sh600073 sz000875 sz000912 ,0.01299360281128581,7.5927623116772525,1.5633815928076245
2011-02-25,0.0020934270152368484,sh600073 sz000875 sz000912 ,0.003946453294099372,7.622726793513484,1.566654418069132
2011-02-28,0.013116005028740219,sh600073 sz000875 sz000912 ,0.008626338760931551,7.688483017116361,1.5872026652948248
2011-03-01,0.004732124115620628,sh600073 sz000520 sz000875 ,4.587828114943626e-05,7.688835751501833,1.5947135053036439
2011-03-02,-0.0035607962173835883,sh600073 sz000520 sz000875 ,0.023197333186427027,7.8671962362451335,1.589035055486148
2011-03-03,-0.006653716893287864,sh600073 sz000520 sz000875 ,-0.028422733135880618,7.643589017094734,1.5784620660934332
2011-03-04,0.015193747439256056,sh600073 sz000520 sz000875 ,0.018040178321848677,7.781480725982047,1.6024448200681032
2011-03-07,0.019518936487019634,sh600073 sz000520 sz000875 ,0.007963895386247533,7.84345162443387,1.633722838734966
2011-03-08,0.0008846877052399726,sh600073 sz000520 sz000875 ,0.011711076685611665,7.9353068878875,1.6351681732441645
2011-03-09,0.00041948068291453033,sh600073 sz000520 sz000875 ,0.004799008242313274,7.973388491047758,1.635854094706157
2011-03-10,-0.017550900606793873,sh600073 sz000520 sz000875 ,-0.023018943649419477,7.7898495106774,1.6071433820827525
2011-03-11,-0.01002359569058553,sh600073 sz000520 sz000875 ,-0.0013275598339416161,7.779508019354575,1.5910340266039549
2011-03-14,0.004785396227112271,sh600073 sz000520 sz000875 ,0.0034947761107657627,7.806695658134125,1.5986477548320728
2011-03-15,-0.01806970443651701,sh600073 sz000520 sz000875 ,0.00010459919522221028,7.807512232217311,1.5697606624041558
2011-03-16,0.013807912708023728,sh600073 sz000520 sz000875 ,0.010080331949198662,7.8862145472154905,1.5914357806031219
2011-03-17,-0.01573178991441415,sh600073 sz000520 sz000875 ,-0.015776292263353864,7.761799321667106,1.5663996472403918
2011-03-18,0.005814644521597634,sh600073 sz000520 sz000875 ,0.0019431376897705022,7.776881566469473,1.5755077043678507
2011-03-21,-0.0026681676405374555,sh600073 sz000520 sz000875 ,-0.012980674392202629,7.67593239906841,1.571303985693639
2011-03-22,0.004942144173414764,sh600073 sz000520 sz000875 ,-0.0019536320941813123,7.660936451180824,1.5790695965311983
2011-03-23,0.013022190781145193,sh600073 sz000520 sz000875 ,0.013174366678313731,7.761864437087939,1.5996325420739335
2011-03-24,-0.004156291252798594,sh600073 sz000520 sz000875 ,0.0188749058417772,7.908368897494613,1.5929840033316196
2011-03-25,0.013262142611091932,sh600073 sz000520 sz000875 ,0.0006901009560968951,7.913826470431941,1.6141103843609916
2011-03-28,-0.0011868337340035229,sh600073 sz000520 sz000875 ,0.007209072140625494,7.970877816365676,1.6121947037064266
2011-03-29,-0.00990405917515813,sh600073 sz000520 sz000875 ,-0.006771361252041808,7.916904123175178,1.5962274319590417
2011-03-30,-0.0005831834449566697,sh600073 sz000520 sz000875 ,-0.017985183949833394,7.774517146206678,1.5952965385463376
2011-03-31,-0.010070391390874955,sh600073 sz000520 sz000875 ,-0.016753150170756403,7.644269492951158,1.579231278018668
2011-04-01,0.015338365458894554,sh600073 sz000520 sz000875 ,0.013174673790943281,7.744980249890848,1.6034541045050354
2011-04-06,0.011714990237508216,sh600073 sz000520 sz000875 ,0.017691287627811247,7.881998923163385,1.6222385536856043
2011-04-07,0.004031929255497335,sh600073 sz000520 sz000875 ,0.002745174222898772,7.903636383432169,1.628779304769605
2011-04-08,0.008705277913139797,sh600073 sz000520 sz000875 ,0.00902070155930268,7.974932728480357,1.642958281276795
2011-04-11,-0.005943292697473623,sh600073 sz000520 sz000875 ,-0.007533384992384429,7.914854489948348,1.6331936993214289
2011-04-12,-0.00199794205968018,sh600073 sz000520 sz000875 ,0.021025948600519317,8.081271813634592,1.62993067293795
2011-04-13,0.013604787827231846,sh600073 sz000520 sz000875 ,0.0024111703988320965,8.100757137016544,1.652105533916368
2011-04-14,-0.005477412715782504,sh600073 sz000520 sz000875 ,0.009893437909050284,8.180901474767913,1.6430562700570799
2011-04-15,0.0016042653180501354,sh600073 sz000520 sz000875 ,0.0044203117233123645,8.217063609464093,1.6456921682467374
2011-04-18,0.00014885648448625943,sh600073 sz000520 sz000875 ,0.01735818665119737,8.359696933321933,1.6459371401974492
2011-04-19,-0.01894065677612944,sh600073 sz000520 sz000875 ,-0.005837489361448567,8.310897291408732,1.6147620097498852
2011-04-20,-1.5170777441619876e-05,sh600073 sz000520 sz000875 ,-0.001959809968627657,8.294609512048789,1.614737512554814
2011-04-21,0.006556909483700135,sh600073 sz000520 sz000875 ,0.007157101078831385,8.353974870735959,1.625325200264571
2011-04-22,-0.005254162182692812,sh600073 sz000520 sz000875 ,0.006763388128839809,8.410476045205321,1.6167854780627633
2011-04-25,-0.01526391388934345,sh600073 sz000520 sz000875 ,-0.02722001742432678,8.181542740707949,1.5921070037480722
2011-04-26,-0.005726911560606562,sh600073 sz000520 sz000875 ,-0.02905769197657182,7.9438059918552995,1.5829891477425848
2011-04-27,-0.006641988758758988,sh600073 sz000520 sz000875 ,-0.010324977672168112,7.861786372357359,1.5724749516180412
2011-04-28,-0.014868359557563382,sh600073 sz000520 sz000875 ,-0.01802571907180206,7.720072019806723,1.549094828642122
2011-04-29,0.009785627083478188,sh600073 sz000520 sz000875 ,0.013097584705240584,7.8211863170167,1.5642536929521584
2011-05-03,0.005766243203287669,sh600073 sz000520 sz000875 ,0.016435201369932928,7.949729089088634,1.5732735601773615
2011-05-04,-0.025567323652421425,sh600073 sz000520 sz000875 ,-0.03118527873876542,7.701814571547733,1.5330491658705097
2011-05-05,-0.0009300006711345787,sh600073 sz000520 sz000875 ,0.021504549653705407,7.867438625425214,1.5316234291173678
2011-05-06,-0.00150985886658217,sh600073 sz000520 sz000875 ,-0.005660190609599547,7.822907423195981,1.52931089390265
2011-05-09,0.0026782853847633348,sh600073 sz000520 sz000875 ,0.01850936870641795,7.96770450104809,1.5334068249185488
2011-05-10,0.007495782424211228,sh600073 sz000520 sz000875 ,0.0034740791939114057,7.995384937478415,1.544900908845939
2011-05-11,-0.002581488129594467,sh600073 sz000520 sz000875 ,-0.012919253330909153,7.892090533992996,1.5409127654883534
2011-05-12,-0.013824767573479835,sh600073 sz000520 sz000875 ,0.01411628816052124,8.003497558159763,1.519610004654469
2011-05-13,0.00854075315965952,sh600073 sz000520 sz000875 ,0.010531703781997193,8.08778802366224,1.5325886186031719
2011-05-16,-0.008832866062037925,sh600073 sz000520 sz000875 ,-0.005524617982358149,8.043106084509215,1.5190514686068464
2011-05-17,0.005021835469575464,sh600073 sz000520 sz000875 ,0.0048161519188878454,8.081842905311943,1.5266798951520069
2011-05-18,0.007493509369293605,sh600073 sz000520 sz000875 ,0.015343183107463743,8.2058441008539,1.5381200852502406
2011-05-19,-0.005969331524058985,sh600073 sz000520 sz000875 ,-0.01308604075420372,8.098462090527484,1.528938536537568
2011-05-20,0.00030762920426585794,sh600073 sz000520 sz000875 ,-0.01913691660272132,7.943482496890759,1.5294088826829346
2011-05-23,-0.03159277293695539,sh600073 sz000520 sz000875 ,-0.041637202536524254,7.612738107322383,1.48109061512457
2011-05-24,0.0010717900879264608,sh600073 sz000520 sz000875 ,0.006412878734334715,7.661557673640891,1.4826780333651814
2011-05-25,-0.011856375280052234,sh600073 sz000520 sz000875 ,-0.011765479159288827,7.571415776503979,1.465098846182114
2011-05-26,-0.003999545202217791,sh600073 sz000520 sz000875 ,-0.00369810500218426,7.543415885947273,1.4592391171210914
2011-05-27,-0.0050597976080957174,sh600073 sz000520 sz000875 ,-0.028502670568987254,7.328408387985253,1.4518556625266423
2011-05-30,-0.0029696521794884134,sh600073 sz000520 sz000875 ,-0.021141954074206493,7.17347151440944,1.4475441561941176
2011-05-31,0.015924806482292997,sh600073 sz000520 sz000875 ,0.026511411145087926,7.3636503670655244,1.470596016756083
2011-06-01,0.0008695478351257169,sh600073 sz000520 sz002025 ,0.01412341365281744,7.467650247194312,1.4718747703387978
2011-06-02,-0.016130911366533884,sh600073 sz000520 sz002025 ,-0.012109139772720767,7.377223426577244,1.4481320888758251
2011-06-03,0.010366375591651433,sh600073 sz000520 sz002025 ,0.01181175608122853,7.464361390248699,1.4631439700154347
